frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1148,316.0,[1134.5386793039495 514.0677584865861 1639.9617565354263 796.3298699586293],[1204.821533203125 699.361328125 1275.6123046875 751.5360107421875],0.390603631734848,KFP2902,0.09478977038624228
1153,316.0,[1090.139125810956 511.0256091122677 1621.3482592544333 804.1429779070546],[1161.74951171875 709.793701171875 1233.58251953125 747.9581298828125],0.5535500645637512,IFD4904,0.25901976243868274
1172,316.0,[871.9870248664693 485.28531387781607 1537.0487909702356 834.2909950531624],[940.9861450195312 729.0349731445312 1021.5521850585938 767.7680053710938],0.5975173115730286,NF?4364,0.5784833445658336
1303,449.0,[1478.8805661454828 519.5994622983288 1820.3173751963975 775.4742992151486],[1570.3802490234375 678.0730590820312 1628.8487548828125 707.50634765625],0.37011265754699707,NGY3757,0.14439227912394925
1336,458.0,[1223.0613569823897 478.0517522092323 1737.4008349970193 827.1282334408202],[1329.685302734375 689.8138427734375 1426.9820556640625 733.5631103515625],0.5804124474525452,RGY1730,0.1638440334439816
1340,458.0,[1176.8860815881508 471.75762001067955 1720.890884268696 833.5411690951703],[1284.05419921875 693.8328857421875 1384.216552734375 735.6416015625],0.5806929469108582,KGY1739,0.3036962711225642
1357,458.0,[916.3893268104292 432.84707706623163 1641.215379300526 899.8964438880557],[1030.515625 725.5416870117188 1146.967041015625 777.2081909179688],0.6268355846405029,IEX1732,0.1369139734908154
1862,638.0,[1653.5172765914135 511.8715062493838 1915.559705482986 757.9568181977052],[1740.82080078125 670.9691162109375 1803.218505859375 702.5606689453125],0.34940850734710693,RDE3585,0.019528177795518
1863,638.0,[1647.1078282776746 510.73388397841427 1915.7560531164693 760.0606255212326],[1737.4837646484375 669.1891479492188 1805.1485595703125 702.843017578125],0.41681936383247375,NDZ3825,0.07115359998890355
1877,638.0,[1537.9012719983327 491.8347445752698 1913.569000763379 784.8980027020757],[1631.600830078125 674.1917724609375 1720.53369140625 722.6372680664062],0.35745251178741455,LWZ3595,0.2696954198931667
2119,734.0,[1504.049405366218 536.1448682992169 1893.86643466069 792.2693537570239],[1595.43505859375 686.001220703125 1685.484619140625 725.8790283203125],0.5503665208816528,JU,3131,0.16768834447831715
2424,890.0,[1616.2979660796943 503.027654980799 1918.1599316223053 776.5670683249307],[1712.3946533203125 659.9476318359375 1787.8670654296875 700.6182861328125],0.5422089695930481,REW3138,0.18063203023268093
